116
6656	5893	4711	5352	4736	4200	3521	4319	3460	1836	4013	3719	3006	3257	4723	5301	5752	6452	4054	3919	3896	4723	2913	2781	2377	2343	2501	3062	3243	3045	3473	4055	3232	2828	2947	2158	1548	1199	1073	9.99999e+008	626	1096	1506	1963	2457	3786	3788	2924	2190	1724	970	840	1526	1655	1682	2789	2388	3082	1732	1738	2420	2275	2729	3207	3582	3969	4572	2726	3310	5247	4598	4874	4774	5030	6088	5445	5098	5504	6612	7683	5684	6397	7792	6013	5983	6194	6200	6657	6716	6909	6932	7252	6575	7779	8499	9599	10338	10589	12505	10182	11513	12123	12607	13563	14374	12501	15030	15303	13712	13171	11879	12229	11751	10766	10817	10116	
7030	6267	5084	5726	5110	4574	3895	4693	3834	2210	4387	4092	3380	3630	5097	5675	6126	6826	4428	4293	4270	5097	3287	3154	2751	2717	2874	3436	3617	3418	3847	4410	3597	3202	3321	2532	1922	1572	1447	1302	9.99999e+008	578	987	1444	1938	3267	3356	2491	1757	1291	538	1213	1899	2028	2055	3163	2761	3447	1221	1215	1960	1827	2297	2775	2956	3343	4099	2176	2684	4720	4200	4746	4328	4404	5654	4979	4472	4878	5986	7163	5728	6532	7937	5567	5786	6238	5753	6213	6401	6820	6517	6654	5949	7153	7873	9743	10446	10226	11879	9556	10887	11497	11981	12937	13748	11950	14510	14783	13192	12620	11327	11603	11125	10140	10191	9490	
7500	6737	5554	6196	5580	5044	4365	5163	4304	2680	4857	4562	3850	4100	5567	6145	6596	7296	4898	4763	4740	5567	3757	3624	3221	3187	3344	3906	4087	3888	4317	4880	4067	3671	3790	3001	2392	2042	1917	1777	578	9.99999e+008	552	1009	1503	2832	3082	2316	1582	1120	732	1683	2369	2498	2525	3632	3231	3917	1691	1685	1798	1645	2121	2599	3109	3526	3964	2646	3154	5190	4670	5216	4798	4874	5480	5449	4942	5348	6456	7345	6198	7002	8407	6037	6256	6708	6223	6683	6871	7290	6987	7124	6419	7623	8343	10213	10916	10696	12349	10026	11357	11967	12451	13407	14218	12311	14980	15253	13662	12981	11689	11964	11486	10501	10552	9851	
7910	7147	5964	6606	5990	5454	4775	5573	4714	3090	5267	4973	4260	4511	5977	6555	7006	7706	5308	5173	5150	5977	4167	4035	3631	3597	3755	4316	4497	4299	4727	5290	4477	4082	4201	3412	2802	2453	2327	2289	987	552	9.99999e+008	502	996	2325	2575	1873	1802	1207	1284	2094	2780	2909	2936	4043	3642	4328	2101	2095	1878	1733	2018	2496	3006	3423	3861	3056	3565	5601	5081	5626	5208	5285	5377	5860	5353	5759	6867	7242	6608	7413	8818	6447	6666	7118	6634	7093	7281	7701	7397	7535	6830	8034	8754	10624	11327	11107	12760	10437	11768	12378	12862	13818	14629	12208	15378	15403	13712	12878	11586	11861	11383	10398	10449	9748	
8367	7604	6421	7063	6447	5911	5232	6030	5171	3547	5724	5430	4717	4968	6434	7012	7463	8163	5765	5630	5607	6434	4624	4492	4088	4054	4212	4773	4954	4756	5184	5747	4934	4539	4658	3869	3259	2910	2784	2746	1444	1009	502	9.99999e+008	494	1823	2073	1371	1300	1664	1741	2551	3237	3366	3393	4500	4099	4785	2558	2552	2335	2190	1642	1994	2630	3047	3360	3513	4022	6058	5538	6083	5665	5742	4876	6317	5810	6216	7237	6743	7065	7870	9275	6904	7123	7575	7091	7550	7738	8158	7854	7992	7287	8491	9211	11081	11784	11564	12569	10835	11769	12065	12971	13927	14738	11708	14878	14903	13213	12377	11085	11360	10882	9897	9949	9247	
8934	8171	6988	7630	7014	6478	5799	6597	5738	4114	6290	5996	5283	5534	7000	7578	8029	8729	6331	6196	6173	7000	5190	5058	4654	4620	4778	5339	5520	5322	5750	6314	5501	5105	5224	4435	3825	3476	3351	3312	2010	1576	1069	567	9.99999e+008	1455	1976	1275	1204	2231	2308	3117	3803	3932	3959	5066	4665	5352	3125	3119	2902	2757	2209	1897	3197	3614	3264	4080	4588	6624	6104	6650	6231	6308	4780	6883	6376	6782	7141	6645	7632	8436	9841	7471	7689	8142	7657	8116	8304	8724	8420	8558	7853	9057	9777	11647	12350	12130	12472	10739	11673	11967	12875	13831	14642	11611	14781	14806	13115	12281	10989	11264	10786	9801	9852	9151	
10842	10079	8896	9538	8922	8386	7707	8505	7646	6022	8199	7905	7192	7443	8909	9487	9938	10638	8240	8105	8082	8909	7099	6967	6563	6529	6687	7248	7429	7231	7659	8222	7409	7014	7133	6344	5734	5385	5259	5221	3919	3484	2977	2475	1983	9.99999e+008	3885	3183	3113	4139	4216	5026	5712	5841	5868	6975	6574	7260	5033	5027	4810	4665	4117	3806	5105	5522	5172	5988	6497	8533	8013	8558	8140	8217	6688	8792	8285	8691	9049	8554	9540	10345	11750	9379	9598	10050	9566	10025	10213	10633	10329	10467	9762	10966	11686	13556	14259	14039	14381	12647	13581	13876	14783	15739	16550	13520	16690	16715	15024	14189	12897	13172	12694	11709	11761	11059	
9925	9162	7979	8621	8005	7469	6790	7588	6729	5105	7282	6988	6275	6526	7992	8570	9021	9721	7323	7188	7165	7992	6182	6049	5646	5612	5769	6331	6512	6313	6378	6966	6153	5957	6155	5427	4817	4467	4342	4664	3362	3082	2575	2073	2100	3430	9.99999e+008	864	1606	2808	2850	4108	4657	4786	4781	5510	5205	6003	3936	3930	3476	3220	2623	2300	3603	4028	3666	4891	5399	7302	6759	7305	6886	6986	5182	7538	7054	7459	7543	7047	8287	9091	10496	8126	8344	8797	8312	8769	8959	9379	9075	9236	8531	9735	10454	12302	13027	12807	12874	11141	12075	12369	13277	14233	15044	12013	15183	15208	13517	12683	11391	11666	11188	10203	10254	9553	
9061	8298	7115	7757	7141	6605	5926	6724	5865	4241	6418	6123	5411	5661	7128	7706	8157	8857	6459	6324	6301	7128	5318	5185	4782	4748	4905	5467	5648	5449	5878	6259	5446	5092	5291	4563	3953	3603	3478	3800	2498	2309	1802	1300	1328	2657	1199	9.99999e+008	742	1944	1986	3244	3793	3922	3917	5132	4792	5296	3072	3066	2612	2356	1759	1436	2739	3164	2802	4027	4535	6438	6130	6576	6257	6122	4318	6858	6190	6595	6679	6183	7657	8462	9867	7496	7715	8167	7683	8142	8330	8750	8446	8372	7667	8871	9590	11673	12163	11943	12010	10277	11211	11505	12413	13369	14180	11149	14319	14344	12653	11819	10527	10802	10324	9339	9390	8689	
8320	7558	6375	7016	6400	5864	5185	5983	5124	3500	5677	5383	4670	4921	6387	6965	7416	8116	5718	5583	5560	6387	4577	4445	4041	4007	4165	4726	4907	4709	5137	5520	4707	4352	4551	3822	3212	2863	2738	3059	1757	1582	1352	1230	1257	2586	1600	736	9.99999e+008	1204	1246	2504	3053	3182	3177	4392	4052	4558	2332	2326	1875	1616	1019	1019	2007	2424	2385	3286	3795	5831	5390	5935	5517	5493	3901	6169	5561	5989	6262	5766	6917	7722	9127	6756	6975	7427	6943	7402	7590	8010	7706	7765	7060	8264	8984	10933	11557	11337	11593	9860	10794	11088	11996	12952	13763	10732	13902	13927	12236	11402	10110	10385	9907	8922	8973	8272	
7714	6951	5768	6410	5794	5258	4579	5377	4518	2894	5071	4776	4064	4314	5781	6359	6810	7510	5112	4977	4954	5781	3971	3838	3435	3401	3558	4120	4301	4102	4531	4914	4101	3745	3944	3216	2606	2256	2131	2453	1151	975	745	1202	1696	3025	2263	1399	665	9.99999e+008	639	1897	2446	2575	2570	3785	3445	3951	1725	1719	1268	1123	1204	1682	2192	2609	3047	2680	3188	5224	4783	5329	4910	4908	4563	5562	4976	5382	6490	6428	6310	7115	8520	6149	6368	6820	6336	6795	6983	7403	7099	7158	6453	7657	8377	10326	10950	10730	12255	10060	11391	11750	12485	13441	14252	11394	14564	14589	12898	12064	10772	11047	10569	9584	9635	8934	
7100	6338	5155	5796	5180	4645	3965	4763	3904	2280	4457	4163	3450	3701	5167	5745	6196	6896	4498	4363	4340	5167	3357	3225	2821	2787	2945	3506	3687	3489	3917	4300	3487	3132	3331	2602	1992	1643	1518	1840	538	636	1072	1529	2023	3352	2844	1980	1246	779	9.99999e+008	1284	1833	1962	1957	3172	2832	3338	1112	1106	1450	1305	1783	2263	2771	3188	3626	2066	2575	4611	4170	4715	4297	4295	5142	4949	4363	4769	5877	7007	5697	6502	7907	5536	5755	6207	5723	6182	6370	6790	6486	6545	5840	7044	7764	9713	10337	10117	11770	9447	10778	11388	11872	12828	13639	11841	14479	14753	13162	12511	11218	11494	11016	10031	10082	9381	
6560	5797	4614	5256	4640	4104	3425	4223	3364	1740	3917	3622	2910	3160	4627	5205	5655	6355	3957	3822	3800	4329	2817	2684	2281	2247	2404	2495	2678	2477	2900	3205	2392	2096	2216	1854	1452	1102	977	594	1218	1688	2099	2556	3050	4379	4162	3298	2564	2097	1344	9.99999e+008	686	815	842	2057	1548	2242	892	898	1823	1700	2177	2658	2820	3206	3962	1886	2548	4407	3758	4034	3934	4239	5517	4605	4336	4742	5850	7078	5297	6102	7507	5173	5390	5807	5360	5817	6005	6560	6121	6518	5813	7017	7737	9313	10092	10090	11743	9420	10751	11361	11845	12801	13612	11814	14466	15009	13362	12484	11191	11467	10989	10004	10055	9354	
6702	5939	4756	5398	4782	4246	3567	4365	3501	1877	3360	3066	2353	2604	4070	4632	4906	5606	3316	3070	3243	3671	2260	2128	1724	1690	1848	1837	2020	1819	2242	2825	2020	1438	1558	1168	895	913	1244	1279	1904	2374	2785	3242	3736	5065	4651	3787	3053	2388	1833	686	9.99999e+008	129	184	1399	1372	1871	721	727	1652	1789	2267	2747	2649	3035	3791	1716	2377	4029	3379	3656	3556	4068	5241	4227	4165	4571	5679	6675	4678	5482	6887	4795	4977	5188	4982	5439	5627	5902	5743	6245	5642	6846	7566	8693	9472	9682	11572	9249	10580	11190	11674	12630	13441	11641	14295	14569	12978	12311	11019	11294	10816	9831	9882	9181	
6693	6024	4841	5390	4867	4331	3652	4450	3530	1906	3285	2987	2300	2525	3991	4503	4777	5477	3187	2941	3164	3571	2182	2049	1645	1611	1769	1743	1920	1725	2149	2731	1926	1344	1465	1297	924	1042	1373	1408	2033	2503	2914	3371	3865	5194	4780	3916	3182	2517	1962	815	129	9.99999e+008	313	1305	1278	1777	850	856	1781	1918	2396	2876	2778	3164	3920	1845	2506	3935	3287	3562	3462	4165	5147	4133	4294	4700	5765	6581	4584	5388	6793	4701	4883	5094	4888	5345	5533	5808	5649	6151	5771	6975	7695	8599	9378	9588	11701	9378	10709	11319	11803	12759	13570	11547	14232	14698	13051	12217	10925	11200	10722	9737	9788	9087	
6603	5934	4751	5300	4777	4241	3562	4360	3439	1815	3195	2897	2210	2435	3901	4413	4687	5387	3097	2851	3074	3481	2092	1959	1555	1521	1679	1653	1830	1635	2058	2641	1836	1254	1374	1096	834	1202	1534	1575	2200	2670	3081	3538	4032	5361	4947	4083	3349	2684	2129	982	296	167	9.99999e+008	1215	1188	1687	1017	1023	1948	2085	2563	3043	2591	2977	3733	1537	2319	3845	3195	3472	3372	4011	5057	4043	4078	4513	5621	6491	4494	5298	6703	4611	4793	5004	4798	5255	5443	5718	5559	6061	5584	6788	7508	8509	9288	9498	11514	9191	10522	11132	11616	12572	13383	11457	14142	14440	12849	12127	10835	11110	10632	9647	9698	8997	
6404	5734	4551	5100	4577	4041	3362	4160	3602	1978	2810	2514	1919	2052	3518	3713	3986	4686	2396	2150	2627	2781	1719	1576	1355	1243	1401	1199	1130	1210	1358	1941	1136	554	673	895	938	1365	1696	2285	2870	3339	3750	4207	4701	6030	5491	4707	3978	3315	2760	1692	1006	1135	1190	9.99999e+008	996	987	1648	1654	2182	2710	3188	3471	2778	3018	3707	1724	1999	3145	2495	2772	2672	3375	4357	3343	3759	4165	4942	5790	3794	4598	6003	3911	4093	4304	4098	4555	4743	5018	4859	5361	5150	6441	7160	7809	8588	8798	11166	8843	10174	10664	11268	12224	13035	10756	13442	13951	12260	11426	10134	10409	9931	8946	8997	8296	
7084	6415	5232	5781	5258	4722	4043	4841	3813	2189	3623	3327	2665	2865	4331	4521	4794	5494	3204	2958	3383	3589	2532	2389	2036	2002	2160	2012	1886	2023	1458	1761	948	1367	1485	1481	1207	1576	1907	2113	2462	2932	3343	3800	4294	5623	5359	4495	3759	3172	2540	1519	1072	1201	1256	813	9.99999e+008	798	1697	1691	2036	2567	3045	3251	1836	2222	2978	782	1564	2963	2314	2589	2490	3193	4168	3161	3323	3758	4786	5602	3853	4658	6063	3729	3946	4363	3916	4373	4561	5203	4677	5504	4829	6033	6753	7869	8648	8858	10759	8436	9767	10377	10861	11817	12628	10568	13253	13686	12072	11238	9946	10221	9743	8758	8809	8108	
7162	6492	5309	5858	5335	4799	4120	4918	4360	2736	3568	3272	2677	2810	4276	4466	4739	5439	3149	2903	3328	3207	2477	2334	2113	2001	2159	1957	1831	1968	1403	1251	893	1312	1431	1653	1696	2123	2454	2805	3154	3624	4035	4492	4986	6315	5990	5174	4445	3782	3227	2211	1764	1893	1948	758	747	9.99999e+008	2307	2301	2646	3177	3655	3861	2446	2031	2753	1392	1045	2527	1547	2092	2080	2738	3402	2660	2805	3211	3988	4836	3085	3890	5295	3319	3384	3595	3506	3963	4151	4594	4267	4936	4283	5487	6206	7101	7880	8090	10189	7889	9220	9677	10314	11270	12081	9802	12455	12728	11137	10472	9180	9455	8977	7992	8043	7342	
7423	6660	5477	6119	5503	4967	4288	5086	4222	2598	4039	3745	3032	3283	4749	5179	5453	6153	3863	3617	3922	4247	2939	2807	2403	2369	2527	2516	2596	2498	2826	3382	2568	2020	2237	1848	1574	1634	1869	1485	1221	1691	2101	2558	3052	4381	3930	3065	2332	1667	1112	892	721	850	863	2078	1949	2418	9.99999e+008	6	931	1068	1546	2026	1928	2314	3070	1147	1656	3692	3278	3823	3405	3347	4625	4044	3444	3850	4958	6206	4805	5610	7015	4644	4863	5315	4831	5288	5478	5885	5594	5626	4921	6125	6845	8821	9418	9198	10851	8528	9859	10469	10953	11909	12720	10922	13574	13848	12257	11592	10299	10575	10097	9112	9163	8462	
7429	6666	5483	6125	5509	4973	4294	5092	4228	2604	4045	3751	3038	3289	4755	5185	5459	6159	3869	3623	3928	4253	2945	2813	2409	2375	2533	2522	2602	2504	2832	3375	2562	2026	2243	1854	1580	1640	1875	1491	1215	1685	2095	2552	3046	4375	3923	3059	2326	1661	1106	898	727	856	869	2084	1943	2412	6	9.99999e+008	925	1062	1540	2020	1922	2308	3064	1141	1650	3686	3272	3817	3399	3341	4619	4038	3438	3844	4952	6200	4799	5604	7009	4638	4857	5309	4825	5282	5472	5879	5588	5620	4915	6119	6839	8815	9412	9192	10845	8522	9853	10463	10947	11903	12714	10916	13568	13842	12251	11586	10293	10569	10091	9106	9157	8456	
8182	7513	6330	6879	6356	5820	5141	5939	5018	3394	4774	4476	3789	4014	5480	5992	6266	6966	4676	4430	4653	5060	3671	3538	3134	3100	3258	3232	3409	3214	3417	3720	2907	2833	2953	2675	2413	2565	2800	2416	1959	1786	1878	2335	2829	4158	3468	2604	1870	1205	1450	1823	1652	1746	1579	2771	2287	2757	931	925	9.99999e+008	608	1086	1289	1395	1812	2250	1485	1994	4030	3616	4162	3743	3685	3766	4382	3782	4188	5296	5633	5144	5948	7353	4983	5201	5654	5169	5626	5816	6223	5932	5964	5259	6463	7183	9159	9756	9536	11189	8866	10197	10807	11291	12247	13058	10598	13768	13793	12103	11267	9975	10250	9772	8787	8839	8137	
8712	7949	6766	7408	6792	6256	5577	6375	5516	3892	5439	5145	4432	4683	6149	6579	6853	7553	5263	5017	5322	5647	4339	4207	3803	3769	3927	3901	3996	3883	4226	4589	3776	3420	3622	3248	2974	3034	3129	2885	2149	1973	1743	2200	2519	3848	2861	1997	1268	998	1637	2292	2121	2250	2248	3463	3156	3626	1400	1394	942	9.99999e+008	478	958	1466	1883	2321	2355	2863	4899	4485	5031	4612	4554	3837	5319	4651	5057	6159	5702	6013	6817	8222	5852	6070	6523	6038	6497	6685	7165	6801	6833	6128	7332	8052	10028	10625	10405	11529	9735	10730	11024	11932	12888	13699	10668	13838	13863	12172	11338	10046	10321	9843	8858	8909	8208	
8741	7978	6795	7437	6821	6285	5606	6404	5540	3916	5357	5063	4350	4601	6067	6497	6771	7471	5181	4935	5240	5565	4257	4125	3721	3687	3845	3822	3914	3804	4144	4508	3695	3338	3543	3166	2892	2952	3187	2803	2345	2169	1939	2289	2316	3645	2659	1794	1384	1194	1833	2210	2039	2168	2169	3384	3076	3545	1318	1312	861	597	9.99999e+008	882	988	1405	1843	2272	2783	4819	4403	4949	4530	4474	3359	5169	4542	4977	5681	5224	5930	6735	8140	5770	5988	6441	5956	6413	6603	7010	6719	6753	6048	7252	7972	9946	10545	10325	11051	9318	10252	10546	11454	12410	13221	10190	13360	13385	11694	10860	9568	9843	9365	8380	8431	7730	
9337	8575	7392	8033	7417	6882	6202	7000	6141	4517	5981	5687	4974	5225	6691	7121	7395	8095	5805	5559	5864	6189	4881	4749	4345	4311	4469	4445	4538	4427	4633	4936	4123	3962	4166	3790	3516	3576	3755	3427	2775	2601	2371	1923	1951	3280	2293	1429	1019	1627	2263	2834	2663	2792	2792	3988	3504	3974	1942	1936	1289	1222	972	9.99999e+008	1416	1875	1479	2704	3211	5076	4834	5253	4961	4760	2995	5535	4828	5234	5317	4860	6362	7166	8571	6201	6419	6872	6387	6844	7034	7441	7130	7010	6305	7510	8229	10377	10802	10582	10687	8951	9888	10182	11090	12046	12857	9826	12996	12714	11330	10496	9204	9479	8999	8015	8066	7364	
8982	8313	7130	7679	7156	6620	5941	6739	5818	4194	5507	5211	4589	4749	6215	6410	6683	7383	5093	4847	5324	5068	4416	4273	3934	3900	4058	3896	3827	3907	3342	3645	2832	3251	3370	3475	3213	3364	3599	3215	2758	2584	2354	2811	3254	4583	3597	2733	2274	1609	2248	2622	2451	2546	2379	2697	2213	2683	1730	1724	874	1012	1490	1416	9.99999e+008	584	1340	1288	1920	3956	3418	3964	3545	3640	2895	4184	3708	4114	5217	4760	4946	5750	7155	4785	5003	5456	4971	5428	5618	6025	5734	5890	5185	6389	7109	8961	9682	9462	10587	8792	9788	10082	10990	11946	12757	9726	12896	12921	11230	10396	9104	9379	8899	7914	7966	7264	
8961	8291	7108	7657	7134	6598	5919	6717	5886	4262	5367	5071	4476	4609	6075	6266	6539	7239	4949	4703	5128	5334	4276	4133	3912	3800	3958	3756	3631	3767	3202	3505	2692	3111	3230	3452	3280	3649	3980	3799	3342	3168	2938	3395	3676	5005	4019	3154	2744	2193	2832	3206	3035	3130	2963	2557	2073	2543	2314	2308	1458	1596	2074	1838	584	9.99999e+008	756	1677	1780	3787	4002	3954	4129	3471	2311	4236	3539	3945	4633	4176	5530	6334	7739	5369	5587	6040	5555	6012	6201	6196	5841	5721	5016	6221	6940	9177	9513	9293	10003	8268	9204	9498	10406	11362	12173	9142	12312	12032	10646	9812	8520	8795	8315	7330	7382	6680	
9756	9086	7903	8452	7929	7393	6714	7512	6681	5057	6162	5866	5271	5404	6870	7061	7334	8034	5744	5498	5923	6008	5071	4928	4707	4595	4753	4551	4426	4562	3997	4300	3487	3906	4025	4247	4075	4444	4775	4594	4137	3963	3733	3290	3317	4646	3660	2795	2385	2988	3627	4001	3830	3925	3758	3352	2868	3338	3109	3103	2250	2391	2338	1479	1379	797	9.99999e+008	2472	2575	3636	4320	3774	4431	3320	1555	4056	3388	3793	3877	3420	5713	6518	7865	5670	5889	6223	5857	6112	6049	6043	5689	5570	4865	6069	6788	9025	9361	9141	9247	7511	8448	8742	9650	10606	11417	8386	11556	11274	9890	9056	7764	8039	7559	6574	6626	5924	
7964	7294	6111	6660	6137	5601	4922	5720	4888	3264	4370	4074	3479	3612	5078	5268	5541	6241	3951	3705	4130	4254	3279	3136	2915	2803	2961	2759	2633	2770	2205	2508	1695	2114	2232	2455	2282	2549	2784	2400	1944	2414	2824	3282	3776	5105	4646	3782	3053	2390	1835	1807	1636	1731	1564	1560	1075	1545	915	909	1254	1785	2263	2469	1054	1440	2196	9.99999e+008	782	2818	2604	2956	2731	2474	3751	3238	2541	2976	4084	5332	4131	4936	6341	3970	4189	4641	4157	4614	4804	5211	4871	4752	4047	5251	5971	8147	8544	8324	9977	7654	8985	9595	10079	11035	11846	10048	12817	13174	11583	10718	9425	9701	9223	8238	8289	7588	
8298	7628	6445	6994	6471	5935	5256	6054	5223	3599	4383	4086	3813	3624	5091	5286	5559	6259	3969	3723	4200	4284	3292	3148	3249	3137	3295	2772	2703	2783	2208	1761	2029	2448	2567	2789	2617	2986	3317	3141	2684	3154	3565	4022	4516	5845	5368	4503	3793	3130	2575	2548	2377	2472	2305	1894	1410	1159	1656	1650	1994	2525	3003	3187	1794	1379	1708	1014	9.99999e+008	2036	2340	2174	2390	1720	3116	2456	1788	2194	3302	4550	4113	4783	6188	3629	3848	4390	3816	4275	4450	4443	4089	3970	3265	4469	5189	7426	7762	7542	9195	6872	8203	8813	9297	10253	11064	9266	12064	12461	10814	9936	8643	8919	8441	7456	7507	6806	
8621	7951	6501	7317	6786	5991	5571	6369	6447	4823	4287	3991	3795	3529	4936	5190	5219	5919	3521	3628	3705	2860	3196	3053	3928	3156	3283	2676	2607	2688	2113	1666	2348	2812	2853	3954	3949	4376	4707	5115	4688	5158	5569	6026	6520	7849	7294	6429	5768	5134	4579	4522	4174	4303	4309	3185	3241	2727	3630	3624	3969	4500	4978	5113	3769	3354	3634	3018	2004	9.99999e+008	980	814	1030	906	3059	1386	1862	2023	3132	4677	2738	3423	4828	2269	2486	3028	2456	2913	3103	3721	3219	3763	3058	4299	5018	6634	7413	7371	9024	6701	8032	8633	9126	10082	10893	8882	11410	11684	10093	9552	8259	8749	8271	7286	7337	6636	
7706	7036	5586	6402	5871	5076	4656	5454	5577	3953	3372	3075	2879	2613	4020	4274	4304	5004	2606	2712	2789	1944	2280	2137	3058	2284	2411	1761	1691	1772	1197	750	1502	1962	2008	3082	3077	3504	3835	4384	4318	4788	5198	5655	6149	7478	6783	6318	5589	4926	4371	3790	3329	3458	3434	2340	2325	1811	3451	3445	3790	4321	4799	5005	3590	3175	3551	2536	1843	980	9.99999e+008	546	533	1210	3563	1217	1953	2068	3061	4606	1822	2443	3848	1772	1991	2332	1959	2416	2604	3047	2720	3389	3024	4344	5063	5654	6433	6643	9069	6746	8077	8609	9171	10127	10938	8858	11386	11988	10358	9528	8235	8678	8200	7215	7266	6565	
8251	7581	6131	6947	6416	5621	5201	5999	6122	4498	3917	3621	3425	3159	4310	4384	4593	5293	2895	2897	3079	2234	2826	2683	3603	2829	2956	2306	2237	2318	1743	1296	1975	2438	2480	3627	3622	4049	4380	4930	4863	5333	5744	6201	6695	8024	7234	6369	5959	5472	4917	4336	3801	3930	3980	2812	2871	2357	3997	3991	4336	4867	5345	5053	4136	3721	3574	3082	2383	674	546	9.99999e+008	657	1086	3439	724	1460	1575	2568	4113	1939	2744	4091	1896	2115	2449	2083	2540	2730	3204	2846	3237	2531	3851	4570	5898	6677	6888	8576	6253	7584	8116	8678	9634	10445	8365	10893	11167	9576	9035	7742	8185	7707	6722	6773	6072	
9896	9138	7776	8592	8161	7266	7023	7821	7907	6283	5739	5442	5246	4980	5113	5187	5288	6141	3698	3700	3882	3037	4648	4504	5388	4616	4743	4128	4059	4139	3564	3117	3808	4271	4313	5414	5409	5836	6167	6751	6750	7220	7630	8087	8581	9910	9215	8750	8021	7358	6803	6157	5634	5763	5818	4645	4692	4178	5883	5877	6222	6753	7231	7437	6022	5607	5983	4968	4275	3116	2432	2742	9.99999e+008	3346	5699	3314	3785	3312	3880	5425	1992	2646	4051	1241	1458	2000	1428	1885	2073	2715	2189	3016	2697	3901	4620	5856	6636	6846	8327	6304	7635	8245	8729	9685	10496	8784	11312	11585	9994	9453	8161	8854	8263	7232	7184	6735	
8852	8182	6732	7548	7017	6222	5802	6600	6491	4867	4517	4221	4025	3759	5166	5420	5449	6149	3751	3858	3935	3090	3426	3283	4160	3386	3513	2907	2837	2918	2343	1896	2648	3042	3084	4086	3885	4254	4585	4409	3981	4451	4862	5319	5813	7142	6587	5722	5061	4427	3872	3816	3645	3740	3573	3191	2678	2456	2924	2918	3262	3793	4271	4406	3063	2647	2927	2282	1297	906	1210	1045	1260	9.99999e+008	2353	1616	956	1362	2470	3787	2968	3653	5058	2499	2717	3259	2686	3145	3333	3397	3258	3138	2433	3638	4357	6594	6930	6710	8363	6040	7371	7981	8465	9421	10232	8434	11087	11360	9769	9104	7811	8087	7609	6624	6675	5974	
10503	9833	8650	9199	8676	8140	7461	8259	7843	6219	6613	6317	5722	5855	7305	7379	7588	8288	5890	5892	6074	5229	5522	5379	5158	5046	5204	5002	4933	5014	4440	4007	3930	4357	4656	5184	5179	5606	5937	6150	5693	5519	5289	4846	4873	6202	5216	4352	3941	4544	5183	5557	5098	5227	5282	4308	4348	3779	4665	4659	3806	3947	3895	3035	2935	2353	1595	4028	3030	2942	3541	3447	3668	2626	9.99999e+008	2686	2266	2424	2372	1867	5106	5911	7316	4907	5126	5334	5094	4743	4680	4537	4320	4200	3496	4699	5419	7656	7992	7772	7693	5958	6893	7189	8095	9051	9862	6832	10002	9633	8042	7501	6209	6484	6006	5021	5073	4371	
8819	8149	6699	7515	6984	6189	5769	6567	6647	5023	4485	4189	3993	3727	4981	5055	5264	5964	3566	3568	3750	2905	3394	3251	4126	3354	3481	2874	2805	2886	2311	1864	2546	3010	3051	4152	4147	4574	4905	5498	4984	5454	5864	6322	6816	8145	7398	6950	6244	5581	5026	4904	4247	4376	4431	3383	3439	2925	4107	4101	4416	4976	5454	5633	4217	3801	4149	3465	2451	1246	1217	761	1228	1658	2812	9.99999e+008	736	851	1844	3389	2610	3415	4820	2467	2686	3210	2654	3113	3053	2480	2741	2512	1807	3127	3846	6083	6419	6199	7852	5529	6860	7392	7954	8910	9721	7641	10169	10443	8852	8311	7018	7461	6983	5998	6049	5348	
9555	8885	7435	8251	7720	6925	6505	7303	7006	5382	5221	4925	4729	4463	5717	5791	6000	6700	4302	4304	4486	3641	4130	3987	4685	4090	4217	3610	3541	3622	3047	2600	3282	3746	3787	4572	4400	4769	5100	4895	4467	4937	5348	5805	6299	7628	7073	6208	5547	4913	4358	4302	4131	4226	4059	3677	3193	2942	3410	3404	3748	4279	4757	4892	3549	3133	3413	2768	1783	1695	1953	1497	1964	1379	2392	736	9.99999e+008	473	1582	3127	3346	4151	5556	3203	3422	3383	3390	2792	2729	2723	2369	2250	1545	2749	3468	5705	6041	5821	7474	5151	6482	7092	7576	8532	9343	7546	10276	10549	8958	8216	6923	7199	6721	5736	5787	5086	
9757	9087	7637	8453	7922	7127	6707	7505	7334	5710	5423	5127	4931	4665	5919	5993	6202	6902	4504	4506	4688	3843	4332	4189	5064	4292	4419	3812	3743	3824	3249	2802	3212	3948	3989	4978	4670	5097	5428	5300	4873	5343	5754	6211	6705	8034	7479	6614	5953	5319	4764	4707	4535	4631	4464	4083	3599	3348	3815	3809	4154	4685	5163	5298	3954	3539	3819	3174	2189	2026	2155	1699	2166	1785	2549	938	473	9.99999e+008	1109	2654	3401	4054	5459	3008	3225	2910	3195	2319	2256	2250	1896	1777	1072	2276	2995	5232	5568	5348	6701	4678	6009	6619	7103	8059	8870	7073	9934	10268	8621	7743	6450	6726	6248	5263	5314	4613	
